id,text,is_retweet,is_deleted,device,favorites,retweets,datetime,is_flagged,date
673562181955358700,.@BrookslawBrooks  Thank you so much for your nice words. I will make you look very smart!,FALSE,FALSE,Twitter for Android,1164,411,2015-12-06T17:58:33Z,FALSE,2015-12-06
673559928905326600,"""""""@BrianBl43802294 @JohnKasich Trump is not controlled by donors,special interests,Lobbyists like U.Ur a total puppet.Trump is working 4 U.S.""",FALSE,FALSE,Twitter for Android,1749,661,2015-12-06T17:49:35Z,FALSE,2015-12-06
673540044188201e3,"So, how did I do on Face The Nation?",FALSE,FALSE,Twitter for Android,2828,560,2015-12-06T16:30:34Z,FALSE,2015-12-06
673525396063854600,Watch Face The Nation - will be on now!,FALSE,FALSE,Twitter for Android,1652,492,2015-12-06T15:32:22Z,FALSE,2015-12-06
673523559109681200,"""Hillary just said that she will not use the term """"radical Islamic"""" - but was incapable of saying why. She is afraid of  Obama &amp, the e-mails!""",FALSE,FALSE,Twitter for Android,4544,2169,2015-12-06T15:25:04Z,FALSE,2015-12-06
673522244547682300,"""""""@CindyBlackwel12:  @dr_tweedy @CNN @JohnKasich AMERICA WANTS #TRUMP  https://t.co/ZH11ytGroV""""  @jaketapper   Politicians are so dishonest!""",FALSE,FALSE,Twitter for Android,2239,1113,2015-12-06T15:19:51Z,FALSE,2015-12-06
673515997538684900,"""""""@JSears68: Poll numbers will go up even more for @realDonaldTrump after Obama's 'address'""",FALSE,FALSE,Twitter for Android,2563,916,2015-12-06T14:55:01Z,FALSE,2015-12-06
673515469245165600,"""""""@dr_tweedy: @CNN @JohnKasich Kasick message is as muddled and stagnant as his political career. Lied about Trump crowd."""" Media-he LIED!""",FALSE,FALSE,Twitter for Android,1410,573,2015-12-06T14:52:55Z,FALSE,2015-12-06
673512038522626e3,I will be interviewed on Face The Nation @CBSNews at 10:30 A.M. Should be interesting - ENJOY!,FALSE,FALSE,Twitter for Android,1456,520,2015-12-06T14:39:17Z,FALSE,2015-12-06
673510411682099200,Was going to do a phoner this morning with @jaketapper on @CNN but they could not get their phone equipment to hook in. Will do next week.,FALSE,FALSE,Twitter for Android,1309,476,2015-12-06T14:32:50Z,FALSE,2015-12-06
67330147790191e4,Wonder if Obama will ever say RADICAL ISLAMIC TERRORIST?,FALSE,FALSE,Twitter for Android,8234,3912,2015-12-06T00:42:36Z,FALSE,2015-12-06
673300896151969800,".@KatyTurNBC &amp, @DebSopan should be fired for dishonest reporting. Thank you @GatewayPundit for reporting the truth. #Trump2016",FALSE,FALSE,Twitter for iPhone,2052,911,2015-12-06T00:40:17Z,FALSE,2015-12-06
673300749649059800,"""""""@Pimpburgh2015: @KatyTurNBC @realDonaldTrump just tweeted that you are a third rate reporter."""" That's only because I'm being nice!""",FALSE,FALSE,Twitter for Android,1599,631,2015-12-06T00:39:42Z,FALSE,2015-12-06
673300588654927900,"@Maddow, you copied incompetent @KatyTurNBC incorrect story. I'm sure you would like to apologize to me on show. Thank you for the courtesy.",FALSE,FALSE,Twitter for iPhone,774,381,2015-12-06T00:39:04Z,FALSE,2015-12-06
673299830094057500,".@KatyTurNBC, 3rd rate reporter &amp, @SopanDeb @ CBS lied. Finished in normal manner&amp,signed autos for 20min. Dishonest! https://t.co/sCglbQjB3o",FALSE,FALSE,Twitter for iPhone,2063,1063,2015-12-06T00:36:03Z,FALSE,2015-12-06
673279131627495400,"A great day in both Spencer &amp, Davenport, Iowa! THANK YOU for the support! #Trump2016 #FITN #IAPolitics https://t.co/QsyNbM7ssg",FALSE,FALSE,Twitter for iPhone,2489,1002,2015-12-05T23:13:48Z,FALSE,2015-12-05
673219662516265e3,Re CRIPPLED AMERICA  -- I am signing books for the next two weeks. Order yours for holiday gifts!  https://t.co/jg50w3rcnn,FALSE,FALSE,Twitter for iPhone,1551,583,2015-12-05T19:17:30Z,FALSE,2015-12-05
673162414372880400,Done by a real fan! #TRUMP  https://t.co/R7fzPgcwmx,FALSE,FALSE,Twitter for iPhone,3524,1611,2015-12-05T15:30:00Z,FALSE,2015-12-05
673118526056583200,"Raleigh, North Carolina, was fantastic last night. Such incredible spirit. We all want to, and will, MAKE AMERICA GREAT AGAIN!",FALSE,FALSE,Twitter for Android,5227,1581,2015-12-05T12:35:37Z,FALSE,2015-12-05
673098948479987700,"""""""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you."""" Two truly fantastic women!""",FALSE,FALSE,Twitter for Android,1743,720,2015-12-05T11:17:49Z,FALSE,2015-12-05
672984439794700300,"""""""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you.""""""",FALSE,FALSE,Twitter for Android,1827,717,2015-12-05T03:42:48Z,FALSE,2015-12-05
672983608039235600,"""""""@jasthompcountry: @realDonaldTrump @DanScavino Thanks for coming to Raleigh Mr. Trump. I enjoyed every minute of your epic speech!""""  Thanks""",FALSE,FALSE,Twitter for Android,1639,596,2015-12-05T03:39:30Z,FALSE,2015-12-05
672983285514043400,"""""""@PattyDs50:  @CwiseCwise1 @iliveamongyou @pennybishop16 @GOP Yes! We love you Donald!! We are behind you all the way to Whitehouse!!""""""",FALSE,FALSE,Twitter for Android,1585,520,2015-12-05T03:38:13Z,FALSE,2015-12-05
672982920504700900,"""""""@ben_techpro: Donald Trump opens up 'massive' lead in national poll https://t.co/yBfezuPX9a  #makeamericagreatagain #wakeupamerica @GOP""""""",FALSE,FALSE,Twitter for Android,1754,801,2015-12-05T03:36:46Z,FALSE,2015-12-05
672982761033097200,"""""""@nepafortrump: @CwiseCwise1 @iliveamongyou @pennybishop16 @GOP #TeamTrumpPA WILL TURN PA from Clinton Blue to TRUMP RED! Team WONT STOP""",FALSE,FALSE,Twitter for Android,1575,627,2015-12-05T03:36:08Z,FALSE,2015-12-05
672982160463253500,"""""""@curtiscraven76: @CNN @realDonaldTrump keep up your good work Mr trump cause u have my vote""""""",FALSE,FALSE,Twitter for Android,1477,515,2015-12-05T03:33:45Z,FALSE,2015-12-05
672981661081075700,"""""""@CwiseCwise1: @iliveamongyou @pennybishop16 @realDonaldTrump @GOP we are with you Mr Trump. We back you 100 percent.""""""",FALSE,FALSE,Twitter for Android,1372,535,2015-12-05T03:31:46Z,FALSE,2015-12-05
672979724373770200,"""""""@DanScavino: .@realDonaldTrump #Raleigh, #NorthCarolina! #Trump2016 https://t.co/dMsHEBVqQC""""""",FALSE,FALSE,Twitter for Android,2126,958,2015-12-05T03:24:04Z,FALSE,2015-12-05
672979365668499500,"""""""@bjmgraphics:  @MarkHalperin Trump understands freedom needs defending with full heart and diligence. He will fight for America!""",FALSE,FALSE,Twitter for Android,1830,738,2015-12-05T03:22:38Z,FALSE,2015-12-05
672958422443286500,"A great night in Raleigh, North Carolina! THANK YOU! #Trump2016 https://t.co/oouSXAe267",FALSE,FALSE,Twitter for iPhone,4009,1534,2015-12-05T01:59:25Z,FALSE,2015-12-05
672936765611778e3,Great Live Signing last nite! Over 25k views. I am signing books for next two weeks. Order yours for holiday gifts. https://t.co/jg50w3rcnn,FALSE,FALSE,Twitter for iPhone,1526,541,2015-12-05T00:33:22Z,FALSE,2015-12-05
672926510924374e3,"Good news, disloyal @Macys stock is in a total free fall. Don't shop there for Christmas! https://t.co/wpDDCWcLFD https://t.co/vT3uGjiZ9B",FALSE,FALSE,Twitter for iPhone,3850,1869,2015-12-04T23:52:37Z,FALSE,2015-12-04
672913540525785100,"Congratulations, Chuck. Must be wonderful to have Donald Trump as your guest --- #BeCool! #Trump2016https://t.co/9BxQGTb5m2",FALSE,FALSE,Twitter for iPhone,1392,536,2015-12-04T23:01:04Z,FALSE,2015-12-04
672912359829200900,A total refutation of the disgraceful David Brooks column in the failing @NYTimes by the @WashingtonPost: https://t.co/WbToL9lqD3,FALSE,FALSE,Twitter for iPhone,1286,689,2015-12-04T22:56:23Z,FALSE,2015-12-04
672893989150982100,https://t.co/ZbyQQkfwAh #MakeAmericaGreatAgain #Trump2016 https://t.co/y2XPvEoy7B,FALSE,FALSE,Twitter for iPhone,2715,1232,2015-12-04T21:43:23Z,FALSE,2015-12-04
672877439400460300,.@JRubinBlogger one of the dumber bloggers @washingtonpost only writes purposely inaccurate pieces on me. She is in love with Marco Rubio?,FALSE,FALSE,Twitter Web Client,1904,688,2015-12-04T20:37:37Z,FALSE,2015-12-04
672876853120626700,The horrible shooting that took place in San Bernardino was an absolute act of terror that many people knew about. Why didn’t they report?,FALSE,FALSE,Twitter Web Client,4133,1782,2015-12-04T20:35:17Z,FALSE,2015-12-04
672826404531257300,".@marthamaccallum  Martha, great interview with my son @EricTrump -- smart, tough &amp, professional. Thank you! @FoxNews",FALSE,FALSE,Twitter Web Client,1956,670,2015-12-04T17:14:50Z,FALSE,2015-12-04
672813246492090400,Great Live Signing last nite! Over 25k views. I am signing books for next two weeks. Order yours for holiday gifts: https://t.co/jg50w3rcnn,FALSE,FALSE,Twitter Web Client,1563,557,2015-12-04T16:22:32Z,FALSE,2015-12-04
672792662865506300,"The virtually incompetent Republican Strategist who has had a failed career, Cheri Jacobus, is incoherent with anger that her puppets died!",FALSE,FALSE,Twitter for Android,2467,1135,2015-12-04T15:00:45Z,FALSE,2015-12-04
672787852246319100,".@CNN &amp, @CNNPolitics Please thank Alisyn Camerota, David Chalian and John King for the very professional reporting of the new CNN Poll.",FALSE,FALSE,Twitter for Android,2104,785,2015-12-04T14:41:38Z,FALSE,2015-12-04
672768400914055200,".@CNN Poll just came out, amazing numbers for those who want to MAKE AMERICA GREAT AGAIN! TRUMP 36%, a 20 point lead over 2nd place. Thanks.",FALSE,FALSE,Twitter for Android,3926,1828,2015-12-04T13:24:20Z,FALSE,2015-12-04
672729880983900200,"""""""@RussOnPolitics: The GOP establishment: Republican voters think Donald Trump would be most electable nominee. https://t.co/zhnWklsseS""""""",FALSE,FALSE,Twitter for Android,2475,957,2015-12-04T10:51:17Z,FALSE,2015-12-04
672727277134880800,"""""""@aews: Another clip that seems to vindicate The Donald... https://t.co/ffXmpjxUrV""""""",FALSE,FALSE,Twitter for Android,1815,969,2015-12-04T10:40:56Z,FALSE,2015-12-04
672721643207311400,""".@MarkHalperin I totaly won the RJC meeting yesterday. Know many members who said """"not even close."""" Only FULL standing O. But don't want $'s""",FALSE,FALSE,Twitter for Android,1257,552,2015-12-04T10:18:32Z,FALSE,2015-12-04
672642650940555300,"""""""@Hot_Steam_: As a professional handicapper @realDonaldTrump is a 3/5 favorite for presidency. #hotsteam #unload""""""",FALSE,FALSE,Twitter for Android,1240,505,2015-12-04T05:04:39Z,FALSE,2015-12-04
672641905117761500,"""""""@TomNocera: @realDonaldTrump Your hand must be tired from all the Crippled America books you autographed tonight-one is mine.""""  Great!""",FALSE,FALSE,Twitter for Android,1423,495,2015-12-04T05:01:41Z,FALSE,2015-12-04
672641685004906500,"""""""@Jessi_Libertad: Show 'em how it's done in Raleigh tomorrow, President Trump! @realDonaldTrump"""" I will!""",FALSE,FALSE,Twitter for Android,1494,524,2015-12-04T05:00:49Z,FALSE,2015-12-04
672640751227019300,"""""""@MarkStahlbaum: Great job on O'Reilly @realDonaldTrump Stay who you are, it's refreshing.  #StayStrong""""""",FALSE,FALSE,Twitter for Android,1556,555,2015-12-04T04:57:06Z,FALSE,2015-12-04
672640248707436500,"""""""@Kacee50: @realDonaldTrump We can't take 8 years of Hilary or 8 years of establishment GOP!!! We need Trump!!""""""",FALSE,FALSE,Twitter for Android,2660,947,2015-12-04T04:55:07Z,FALSE,2015-12-04
672626157850861600,"""""""@GaryT212:  @realDonaldTrump America needs a real leader, America needs Donald Trump for President!""""""",FALSE,FALSE,Twitter for Android,2065,717,2015-12-04T03:59:07Z,FALSE,2015-12-04
672572285157445600,Watch my live book signing now! https://t.co/1xnEdQyIhh,FALSE,FALSE,Twitter Ads,1401,536,2015-12-04T00:25:03Z,FALSE,2015-12-04
672543213639630800,I invite you to join my campaign to Make America Great Again! Sign up to Volunteer! https://t.co/2XBs5SSRC3,FALSE,FALSE,Twitter Web Client,3166,1626,2015-12-03T22:29:32Z,FALSE,2015-12-03
6.7251110625928806e+17,"Purchase your copy of CRIPPLED AMERICA now &amp, be on potential call list for my live streaming signing event tonite.  https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter Web Client,1251,496,2015-12-03T20:21:57Z,FALSE,2015-12-03
672509978696134700,Thank you!! #Trump2016 https://t.co/EjZTiQyQCW,FALSE,FALSE,Twitter for iPhone,1232,577,2015-12-03T20:17:28Z,FALSE,2015-12-03
672505918941241300,"Thank you, New Hampshire! Great people -- see you next week! https://t.co/R83Xq8kXp5",FALSE,FALSE,Twitter for iPhone,1412,531,2015-12-03T20:01:20Z,FALSE,2015-12-03
672504459239538700,"Great to see the construction of the Old Post Office on Penn Ave. Going fast - under budget, ahead of schedule!",FALSE,FALSE,Twitter for iPhone,2054,665,2015-12-03T19:55:32Z,FALSE,2015-12-03
672498342656634900,It was recently reported that 3rd rate $ losing @Politico is a foil for the Clintons. Questions given to Clinton in advance. No credibility.,FALSE,FALSE,Twitter for iPhone,1820,843,2015-12-03T19:31:13Z,FALSE,2015-12-03
672497550113570800,"Thank you so much for the wonderful article, Robert Davi. https://t.co/vwht7S0QC3",FALSE,FALSE,Twitter for iPhone,1810,841,2015-12-03T19:28:05Z,FALSE,2015-12-03
672492218003902500,Thank you! Vote in 2016! #MakeAmericaGreatAgain https://t.co/XFD3h2N50J,FALSE,FALSE,Twitter for iPhone,2140,987,2015-12-03T19:06:53Z,FALSE,2015-12-03
672488758143549400,"CRIPPLED AMERICA is the perfect gift for friends &amp, family. Order signed copy &amp, join me at 7:30pm, live streaming! https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter for iPhone,988,427,2015-12-03T18:53:08Z,FALSE,2015-12-03
672457707912302600,Why can't @Politico get better reporters than Ben Schreckenger? Guy is a major lightweight with no credibility. So dishonest!,FALSE,FALSE,Twitter for iPhone,1770,694,2015-12-03T16:49:45Z,FALSE,2015-12-03
672457332228530200,"Loved being in Manassas, VA last night. Such incredible spirit! Now in DC for a speech, will then visit Old Post Office under construction.",FALSE,FALSE,Twitter for iPhone,2108,686,2015-12-03T16:48:16Z,FALSE,2015-12-03
672420556097089500,"CRIPPLED AMERICA is perfect gift for friends &amp, family. Order signed copy &amp, join me tonite live streaming 7:30     https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter Web Client,1293,520,2015-12-03T14:22:08Z,FALSE,2015-12-03
672403666809299e3,"""""""@robstanley79: @realDonaldTrump Your the man Don. You make me smile every day. Look forward to your inauguration."""" Nice!""",FALSE,FALSE,Twitter for Android,1652,591,2015-12-03T13:15:01Z,FALSE,2015-12-03
672403217074884600,"""""""@2timeslucky:  @DLake66675 @ChateauEmissary @trumpettes16 The more frightening the world is , the more safe we feel with  President Trump""""""",FALSE,FALSE,Twitter for Android,1748,692,2015-12-03T13:13:14Z,FALSE,2015-12-03
672403077597560800,"""""""@derektheeight: Will be interesting to see how many times Jersey rooftop will be brought up now that video has miraculously been found...""""""",FALSE,FALSE,Twitter for Android,2217,899,2015-12-03T13:12:41Z,FALSE,2015-12-03
672402793764806700,"""""""@PatrickAnna: @realDonaldTrump You can definitely thank God for you health, stamina, strength, and all the good things in your life!"""" True!""",FALSE,FALSE,Twitter for Android,1471,477,2015-12-03T13:11:33Z,FALSE,2015-12-03
672401996826206200,"As a presidential candidate, I have instructed my long-time doctor to issue, within two weeks, a full medical report-it will show perfection",FALSE,FALSE,Twitter for Android,5228,2985,2015-12-03T13:08:23Z,FALSE,2015-12-03
672390580379459600,"""""""@politico: Trump: Mideast peace 'something I'd really like to do' https://t.co/9K9rN5KIHP | AP Photo https://t.co/TbtmIuziUp""""""",FALSE,FALSE,Twitter for Android,1722,663,2015-12-03T12:23:01Z,FALSE,2015-12-03
672389616998228e3,"I consider my health, stamina and strength one of my greatest assets.The world has watched me for many years and can so testify-great genes!",FALSE,FALSE,Twitter for Android,4223,1783,2015-12-03T12:19:11Z,FALSE,2015-12-03
672385109820112900,"""""""@Co: CBS reports """"swarms"""" of celebrators were on roofs in Jersey on 9/11/2001‼️‼️ VIDEO: https://t.co/1KBPRCSXEt https://t.co/C6nKmbQK8a""""""",FALSE,FALSE,Twitter for Android,1863,1161,2015-12-03T12:01:17Z,FALSE,2015-12-03
672384440270782500,"""""""@iliveamongyou: @chucktodd APOLOGIZE HYPOCRITE Jersey City 9/11 Celebration Report  #MakeAmericaGreatAgain https://t.co/nUsAbueyaL ...""""""",FALSE,FALSE,Twitter for Android,1438,760,2015-12-03T11:58:37Z,FALSE,2015-12-03
672382998499754e3,Congratulations on the GREAT job done by POLICE and law enforcement on the California shootings. Give credit where credit is due.,FALSE,FALSE,Twitter for Android,6381,2428,2015-12-03T11:52:53Z,FALSE,2015-12-03
672380190992003100,"""""""@DLake66675: @ChateauEmissary @trumpettes16 @realDonaldTrump his poll numbers jump every time instances like this occur.""",FALSE,FALSE,Twitter for Android,1131,427,2015-12-03T11:41:44Z,FALSE,2015-12-03
672380030580891600,"""""""@Mike05999224: @FoxNews @HowardKurtz @MediaBuzzFNC start backing @realDonaldTrump real change is coming !""""""",FALSE,FALSE,Twitter for Android,1201,498,2015-12-03T11:41:06Z,FALSE,2015-12-03
672379785000128500,"""""""@theratzpack: @PattonDivision if only we had a leader like this. We will soon. DonaldTrump will look out for the interests of Americans.""",FALSE,FALSE,Twitter for Android,1352,500,2015-12-03T11:40:07Z,FALSE,2015-12-03
672203184069300200,"Heading to Manassas, Virginia, for a rally. Will have a moment of silence for the victims of the California shootings. So sad!",FALSE,FALSE,Twitter for Android,4707,1453,2015-12-02T23:58:22Z,FALSE,2015-12-02
672201832761040900,#TeamTrump. Police and law enforcement seem to have killed one of the California shooters and are in a shootout with the others. Go police,FALSE,FALSE,Twitter for Android,6619,2099,2015-12-02T23:53:00Z,FALSE,2015-12-02
672200805613748200,"""""""@SaraGreenwell: @realDonaldTrump #VoteTrump2016 Chris Christie needs to #apologize 2 along with everyone else who doubted u. #TeamTrump""""""",FALSE,FALSE,Twitter for Android,1685,682,2015-12-02T23:48:55Z,FALSE,2015-12-02
672200661614927900,"""""""@Blacks4Trump16: Legal &amp, illegal immigration drive down American wages. Only DonaldTrump can fix this. @AnnCoulter #Trump2016 #TeamTrump""""""",FALSE,FALSE,Twitter for Android,2087,913,2015-12-02T23:48:21Z,FALSE,2015-12-02
672200505414783e3,"""""""@BOSSYtxmar55: #Trump WILL WIN! He's counting on ALL supporters TO VOTE Then """"WE"""" CELEBRATE WITH TAILGATE STYLE PARTIES! #TeamTrump""",FALSE,FALSE,Twitter for Android,1577,651,2015-12-02T23:47:44Z,FALSE,2015-12-02
672200232856395800,"""""""@TRUMPHIANT2016: This country is being frayed by the inept politicians in DC. We need to vote smarter and be more informed.  #TeamTrump""""""",FALSE,FALSE,Twitter for Android,1796,762,2015-12-02T23:46:39Z,FALSE,2015-12-02
672199062519705600,"""""""@DanScavino: Bruce LeVell, former GOP Chairman of Gwinnett County (GA) endorsed @realDonaldTrump today. #TeamTrump https://t.co/OY4Uo3tcJu""",FALSE,FALSE,Twitter for Android,1699,705,2015-12-02T23:42:00Z,FALSE,2015-12-02
672198072190017500,"""""""@DrRPSmall:  Amen, Mr. Trump! The liberal media morons do indeed owe you an apology! Bravo,sir! Your friend and supporter #DocinMich.""",FALSE,FALSE,Twitter for Android,1469,543,2015-12-02T23:38:03Z,FALSE,2015-12-02
672182753190944800,"""""""@iceblink62: @realDonaldTrump Mr. Trump, the Establishment both sides are out to stop your presidency, and the American people!"""" True!""",FALSE,FALSE,Twitter for Android,1464,604,2015-12-02T22:37:11Z,FALSE,2015-12-02
672182509111767e3,"""""""@thumpmomma: I likewise saw militant Muslims burning our flag and burning George Bush photos and figures, right after 9/11! Not#here!""""""",FALSE,FALSE,Twitter for Android,1394,592,2015-12-02T22:36:13Z,FALSE,2015-12-02
672182242312106e3,"""""""@MichaelCohen212:  @BreitbartNews @NewDay @CNN @ABC @NBCNews yet, ChrisChristie claims absolutely did not happen in #NewJersey. #wrong!""""""",FALSE,FALSE,Twitter for Android,1188,511,2015-12-02T22:35:09Z,FALSE,2015-12-02
672172666162319400,"A signed copy of CRIPPLED AMERICA is the ultimate gift. Order now &amp, join my live streaming book signing on 12/3  https://t.co/TICkBtn8ff",FALSE,FALSE,Twitter Web Client,1035,472,2015-12-02T21:57:06Z,FALSE,2015-12-02
672152791717158900,California shooting looks very bad. Good luck to law enforcement and God bless. This is when our police are so appreciated!,FALSE,FALSE,Twitter for Android,9737,4013,2015-12-02T20:38:08Z,FALSE,2015-12-02
672149956208271400,"Thank you CBS &amp, Breitbart-total vindication! Will the mainstream media apologize? Many, many witnesses. #Trump2016 https://t.co/AsxnfFWipJ",FALSE,FALSE,Twitter for iPhone,2962,1649,2015-12-02T20:26:52Z,FALSE,2015-12-02
669378292269629400,"""""""@MichaelCohen212: .@realDonaldTrump @OANN no one is even close to #Trump""""""",FALSE,FALSE,Twitter for Android,1284,544,2015-11-25T04:53:15Z,FALSE,2015-11-25
672148069027328e3,"I beat Hillary in the new @FoxNews Poll head to head.  SHE HAS NO STRENGTH OR STAMINA, both of which are needed to MAKE AMERICA GREAT AGAIN!",FALSE,FALSE,Twitter for Android,4388,1810,2015-12-02T20:19:22Z,FALSE,2015-12-02
672131952628113400,LIVE on #Periscope: Live with the Donald https://t.co/AKgvYBZHEE,FALSE,FALSE,Periscope,1106,475,2015-12-02T19:15:19Z,FALSE,2015-12-02
672121743247597600,"Join me at 2:00pmEST today - live from Trump Tower - via Facebook &amp, Periscope! https://t.co/FQHNiJet2v",FALSE,FALSE,Twitter for iPhone,1371,585,2015-12-02T18:34:45Z,FALSE,2015-12-02
663078873966473200,"""""""@Waxking911: @CBSNews @realDonaldTrump  https://t.co/3r0jabQKzi""""""",FALSE,FALSE,Twitter for Android,2857,1430,2015-11-07T19:41:37Z,FALSE,2015-11-07
672047352174219300,"Order signed copy of CRIPPLED AMERICA &amp, submit a question for my live streaming book signing on 12/3 at 7:30 pm.   https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter Web Client,1181,560,2015-12-02T13:39:09Z,FALSE,2015-12-02
672028730819244e3,I WILL BE ON @foxandfriends  AT 7:30 -NOW!,FALSE,FALSE,Twitter for Android,1729,515,2015-12-02T12:25:09Z,FALSE,2015-12-02
671876653522505700,The truth continues to come out after 14 years. A truth that many in the media did not want to tell. #Trump2016https://t.co/AtuacgxOW1,FALSE,FALSE,Twitter for iPhone,3640,2006,2015-12-02T02:20:51Z,FALSE,2015-12-02
671876081012576300,"""""""@ReversingASD: @CNN @CNNOpinion @realDonaldTrump Stupid """"opinion""""! #Trump is Winning! why will he leave? dummy! https://t.co/2gmWapqqOE""""""",FALSE,FALSE,Twitter for Android,1888,878,2015-12-02T02:18:35Z,FALSE,2015-12-02
671834754434641900,"""""""@fooschamp95: @business @nytimes    Any GOP candidate will lose except for @realDonaldTrump"""" I agree!""",FALSE,FALSE,Twitter for Android,1704,639,2015-12-01T23:34:22Z,FALSE,2015-12-01
671827564948754400,"""""""@Christo20722105:  @TrussElise Conservatives, Dems, independents alike all want trump. There is no one else. #MakeAmericaGreatAgain""""""",FALSE,FALSE,Twitter for Android,1886,759,2015-12-01T23:05:48Z,FALSE,2015-12-01
671826412517609500,"""""""@TrussElise: #Trump I will NOT vote for Cruz or #GOP. My vote is pledged to @realDonaldTrump &amp,my grandchildren. Pray for the USA.""",FALSE,FALSE,Twitter for Android,1653,657,2015-12-01T23:01:13Z,FALSE,2015-12-01
671825859762896900,"""""""@Dollfinish: @AgsEliza @Citizens4Trump @realDonaldTrump ***Howard Stern Caller day after 9/11 https://t.co/1d9ySVrvty ... ...""""""",FALSE,FALSE,Twitter for Android,1581,1030,2015-12-01T22:59:01Z,FALSE,2015-12-01
671809420368740400,"""""""@iluvbks1: @realDonaldTrump I live in NJ &amp, you've got that right! NJ wants ChrisChristie OUT of NJ! #tellingitlikeitis""""""",FALSE,FALSE,Twitter for Android,1352,608,2015-12-01T21:53:42Z,FALSE,2015-12-01
671809255561932800,"""""""@HyperbolicX: @realDonaldTrump I just signed up in support of your campaign on your website https://t.co/mq1It15s5b.""""""",FALSE,FALSE,Twitter for Android,1258,528,2015-12-01T21:53:02Z,FALSE,2015-12-01
671808638093287400,"""""""@joyciej2: @realDonaldTrump Have a great rally !!!#Trump2016""""""",FALSE,FALSE,Twitter for Android,1140,396,2015-12-01T21:50:35Z,FALSE,2015-12-01
671808380420378600,"""""""@KathyPica1: @DanScavino @CarmineZozzora  @realDonaldTrump YES HE IS &amp, SHOULD APOLOGIZE All people trying 2 take Trump down, not a chance""""""",FALSE,FALSE,Twitter for Android,1230,521,2015-12-01T21:49:34Z,FALSE,2015-12-01
671807635759345700,Just arrived in New Hampshire. Another packed venue! Will be fun.,FALSE,FALSE,Twitter for Android,2412,714,2015-12-01T21:46:36Z,FALSE,2015-12-01
671792709292720100,"You would think a paper like the Washington Post would be fair and objective. For the record, almost all polls showed I won all debates.",FALSE,FALSE,Twitter for iPhone,2794,887,2015-12-01T20:47:17Z,FALSE,2015-12-01
671792600052027400,"Highly untalented Wash Post blogger, Jennifer Rubin, a real dummy, never writes fairly about me. Why does Wash Post have low IQ people?",FALSE,FALSE,Twitter for iPhone,3838,1504,2015-12-01T20:46:51Z,FALSE,2015-12-01
67175638469487e4,"Order a signed copy of CRIPPLED AMERICA &amp, submit a question for my live streaming book signing on 12/3 at 7:30 pm   https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter Web Client,1253,565,2015-12-01T18:22:57Z,FALSE,2015-12-01
671723475418144800,What is Obama thinking? https://t.co/YWINe9t8w3,FALSE,FALSE,Instagram,2194,1049,2015-12-01T16:12:11Z,FALSE,2015-12-01
671716793195634700,Curtis Sliwa - doing tv commentary on 9/13/2001. Good job Curtis. Please send your apologies to @realDonaldTrump. https://t.co/g07VZmNmAW,FALSE,FALSE,Twitter for iPhone,2196,1300,2015-12-01T15:45:38Z,FALSE,2015-12-01
671710514007904300,Look at the editorial I was just sent from the NY Post on 9/14/01 - 3 days after collapse of WTC. Any apologies? https://t.co/b6DKEOk8Px,FALSE,FALSE,Twitter for iPhone,5521,3212,2015-12-01T15:20:40Z,FALSE,2015-12-01
671709367482347500,"Jamiel Shaw was incredible on @foxandfriends this morning. His son, who was viciously killed by an illegal immigrant, is so proud of pop!",FALSE,FALSE,Twitter Web Client,1779,787,2015-12-01T15:16:07Z,FALSE,2015-12-01
671706994336768e3,I want to thank all my friends in Macon for the special evening and great reception. What a crowd of incredible people!,FALSE,FALSE,Twitter Web Client,2346,763,2015-12-01T15:06:41Z,FALSE,2015-12-01
671698489735270400,"A signed copy of CRIPPLED AMERICA makes a great gift. Order &amp, join my live streaming book signing event on 12/3   https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter Web Client,1248,557,2015-12-01T14:32:54Z,FALSE,2015-12-01
671538047763238900,"A great night in Macon, Georgia! Thank you for all of the support. Together, we will #MakeAmericaGreatAgain! https://t.co/NnyonhWcye",FALSE,FALSE,Twitter for iPhone,3936,1719,2015-12-01T03:55:21Z,FALSE,2015-12-01
671458994196758500,"Order signed copy of CRIPPLED AMERICA &amp, have opportunity to submit question for my live streaming book signing 12/3 https://t.co/TICkBt5xnH",FALSE,FALSE,Twitter Web Client,1841,825,2015-11-30T22:41:13Z,FALSE,2015-11-30
671437896088440800,Meeting with African American Pastors at Trump Tower was amazing. Wonderful news conference followed. Now off to Georgia for big speech!,FALSE,FALSE,Twitter for Android,3720,1425,2015-11-30T21:17:23Z,FALSE,2015-11-30
671394946721685500,We need a great leader- now! https://t.co/TSuU2Xe7EM,FALSE,FALSE,Twitter Web Client,3051,1248,2015-11-30T18:26:43Z,FALSE,2015-11-30
