date,text,INSULT,SEVERE_TOXICITY,TOXICITY,IDENTITY_ATTACK
2012-03-28 19:38:46,@RickSantorum is desperate. He is now saying that he wants to be @MittRomney's VP. http://t.co/6MNmYTSKHe (cont) http://t.co/QT3yelWF,0.03136692,0.0033950806,0.09828771,0.011247349
2012-03-28 20:15:19,The Afghan Security Forces who we are training have killed 52 U.S. soldiers http://t.co/QDSnRVAj Time to get out of there!,0.07555214,0.021935565,0.31547862,0.27778897
2012-03-28 20:26:27,I wonder if @BarackObama has promised Iran and China that he can be more flexible after his last election?,0.012490907,0.0014019012,0.036634352,0.011765319
2012-03-29 12:54:38,"""""""What's incredible is that @Obamacare hasn't even kicked in yet and aleady it's doing tremendous damage."""" (cont) http://t.co/wTbmKDaz""",0.04910661,0.008354187,0.20149297,0.034300596
2012-03-29 13:04:52,"""""""To have a government we can afford we need to eliminate the tremendous waste clogging the system. Almost every (cont) http://t.co/KJCjosuR""",0.04442204,0.0046920776,0.1460314,0.021987455
2012-03-29 15:51:00,"My @gretawire interview where I discuss the #ObamaCare USC argument, gas prices & @IvankaTrump's new clothing line http://t.co/dVO3c3Yg",0.009564889,0.0015830994,0.022728346,0.006178642
2012-03-29 15:54:16,"""""""Fans like winners. They come to watch stars--great exciting players who do great, exciting things."""" #TheArtofTheDeal""",0.017807651,0.0021457672,0.039226998,0.009989422
2012-03-29 16:26:00,The House Republicans and Democrats are finally unanimous! Yesterday they voted down @BarackObama's $3.6T budget (cont) http://t.co/tOax00jj,0.010248893,0.001411438,0.021785567,0.006622616
2012-03-29 16:41:06,"""""""Liberals can hardly belileve it--they can't understand how health care costs could have risen so much when (cont) http://t.co/5xHw5ujY""",0.031146556,0.0032043457,0.102626406,0.04564415
2012-03-29 18:12:05,He @BarackObama received an early endorsement from the Soviet newspaper Pravda over @MittRomney (cont) http://t.co/v6WnQaSX,0.013972916,0.002708435,0.044636376,0.014551271
2012-03-29 18:19:58,@marcorubio's endorsement of @MittRomney shows that the GOP is coalescing to defeat @BarackObama.,0.017292,0.0015449524,0.051563308,0.011099357
2012-03-29 18:33:50,"""In 2008 @BarackObama warned that """"electricity rates will necessarily skyrocket"""" during his term. Mission Accomplished! http://t.co/oABly7R9""",0.019547975,0.002746582,0.055274166,0.012240025
2012-03-29 18:41:17,"The Fed must be reined in. In 2011, the Fed bought 61% percent of US debt--even more than 2008. Unsustainable! http://t.co/VLYqayZc",0.025284592,0.0020503998,0.075294,0.0075845607
2012-03-29 18:54:24,@VP Biden is delusional. He is criticizing @MittRomney on jobs.http://apne.ws/H2gURT @BarackObama's economic record is an abject failure.,0.39743927,0.017158391,0.30527395,0.10221587
2012-03-29 19:55:08,Bad news for @BarackObama. @gallupnews reports that the economy (71%) and gas prices (65%) are Americans' top (cont) http://t.co/1B04r3YR,0.012718908,0.0017642975,0.033334624,0.007843546
2012-03-29 21:34:03,Photo of @Gretawire and me from yesterday's interview... http://t.co/PZFbC1IF,0.009146886,0.0019168854,0.02035702,0.004994711
2012-03-30 14:22:47,"@GeorgeZimmerman doesn't look injured to me. Even if he's in a fight, does he have to use a gun--and why shoot (cont) http://t.co/9QmHF9TW",0.020063626,0.009155273,0.19219314,0.012061302
2012-03-30 14:25:53,A study says @Autism is out of control--a 78% increase in 10 years. Stop giving monstrous combined vaccinations (cont) http://t.co/jthy8mww,0.06921569,0.0074768066,0.18174082,0.06249457
2012-03-30 15:15:11,Don't forget the three hour episode of Celebrity Apprentice this Sunday night 8pm-11pm on NBC. You're in for a (cont) http://t.co/UTaZpHLV,0.011008898,0.0023078918,0.03192045,0.006437627
2012-03-30 16:14:47,"""""""I like thinking big. I always have. To me it's very simple: if you're going to be thinking anyway, you might as (cont) http://t.co/jJ1GqFAX""",0.017227544,0.0025367737,0.04760506,0.009175468
2012-03-30 16:16:27,"""""""The worst thing you can possibly do in a deal is seem desperate to make it."""" #TheArtofTheDeal""",0.042665333,0.0027275085,0.14256015,0.008065533
2012-03-30 16:41:09,"""""""A smart negotiator would use the leverage of our dollars, our laws, and our armed forces to get a better deal (cont) http://t.co/Y6tr3tRc""",0.012110904,0.0022220612,0.034277402,0.008953481
2012-03-30 17:24:56,It was great seeing @MissUniverse and @MissTeenUSA yesterday- http://t.co/SOUildaR,0.008652883,0.0018882751,0.017466826,0.0049577127
2012-03-30 17:52:28,@MittRomney studying ways to increase pressure on China over their currency manipulation and unfair subsidy practices http://t.co/34Wzc9Xo,0.031917825,0.0021266937,0.10045706,0.029660052
2012-03-30 17:55:45,"""Waste! With a $16T debt and $1T budget deficit, @BarackObama is sending $770M overseas """"to fight global warming"""" http://t.co/op9x8BYl""",0.04207976,0.0042533875,0.13388206,0.018872296
2012-03-30 18:05:01,"I'll be speaking at the first-ever National Achievers Congress at the San Jose Convention Center (San Jose, CA) (cont) http://t.co/1NhM5M48",0.00971689,0.0020980835,0.023553278,0.0076585566
2012-03-30 18:24:58,White House Press Sec. had a hard time explaining why @BarackObama supported tax breaks for oil companies in (cont) http://t.co/GvLfD5AY,0.008937885,0.0011444092,0.01847211,0.0047727237
2012-03-30 18:30:42,@ObamaCare is a disaster. Despite the mandate there will still be 27M uninsured and premiums will rise at FASTER rate http://t.co/ciROyImT,0.12883772,0.0049972534,0.2191003,0.023796257
2012-03-30 18:50:47,He @BarackObama wants record high gas prices--drilling permits on federal land are declining under his regime http://t.co/QhlACcNK,0.012110904,0.0013637543,0.028031485,0.0054756827
2012-03-30 19:06:17,"Some exciting news--the newest acquisition of Trump Golf--Trump National Golf Club, Charlotte NC, formerly The (cont) http://t.co/zmF8WOaq",0.00983089,0.0012159348,0.018974753,0.0038292783
2012-03-30 19:20:06,Be sure to download my new The Celebrity Apprentice app to begin interacting with this Sunday's episode http://t.co/SGmFv7Z6,0.009051885,0.0017642975,0.020231359,0.0058456613
2012-03-30 19:23:56,I'll be on @foxandfriends on Monday at 7:30 AM.,0.011882903,0.002231598,0.03109552,0.008398513
2012-04-02 16:16:30,"""America's competitors love @BarackObama. @MedvedevRussiaE says @BarackObama has been """"the best 3 years"""" for Russia http://t.co/LM6y8wNI""",0.019741343,0.003452301,0.05799546,0.024600167
2012-04-02 16:50:06,The US should not give a penny of foreign aid to Egypt if the Muslim Brotherhood takes over the country. We (cont) http://t.co/eyVzGd2h,0.06442356,0.012574885,0.2854869,0.36702603
2012-04-02 17:21:50,What will be @RickSantorum's excuse tomorrow after @MittRomney wins Wisconsin and Maryland? Time for Rick to face reality and drop out.,0.046764325,0.0021839142,0.121732734,0.0058456613
2012-04-02 17:36:09,"""""""The @BarackObama administration is far more enthusiastic about boosting food-stamp enrollment than about preventing fraud."""" #TimeToGetTough""",0.02373764,0.0019359589,0.055768944,0.014551271
2012-04-02 18:03:42,Chinese demand is raising the price of oil to$123/Barrel http://t.co/M8QP89gw We need to use our own energy resources.,0.0075888764,0.001449585,0.01646154,0.0059936526
2012-04-02 18:30:27,"""""""The best thing you can do is deal from strength, and leverage is the biggest strength you have. Leverage is (cont) http://t.co/Lv0KOO6D""",0.011046898,0.0023460388,0.030977672,0.008028535
2012-04-02 20:35:04,"""""""When people treat me badly or unfairly or try to take advantage of me, my general attitude, all my life, has (cont) http://t.co/RMI02tjB""",0.021997316,0.0036239624,0.10002319,0.016762028
2012-04-03 17:24:49,"My #TrumpTuesday @SquawkCNBC interview discussing golf, VP choices, the real estate market & healthcare reform http://t.co/28lg4Mgp",0.0070378734,0.0009202957,0.009927189,0.002626848
2012-04-03 17:42:03,"""""""Life is very fragile and success doesn't change that. If anything, success makes it more fragile. Anything can (cont) http://t.co/4mJgHzbC""",0.012072904,0.0028419495,0.036162965,0.01139534
2012-04-03 17:56:03,He @BarackObama should not be trying to intimidate the USC justices on ObamaCare. He is worried because SG (cont) http://t.co/c5TEPU5B,0.019483518,0.0023841858,0.061444655,0.011987305
2012-04-03 18:25:32,Real estate is always a great asset to own but especially now. Try to take advantage if you can and buy (cont) http://t.co/mHBTrViy,0.0075508766,0.0011014938,0.013005874,0.0025158543
2012-04-03 18:43:26,He @BarackObama said it would be 'unprecedented' if the USC rules that ObamaCare is unconstitutional. It was (cont) http://t.co/86QkuVSl,0.012338906,0.0013923645,0.029327808,0.006881601
2012-04-03 18:49:05,Another solar company @BarackObama funded with our money has filed for bankruptcy  http://t.co/kfII0sd3 One (cont) http://t.co/A4pgF5Xh,0.024382202,0.0031852722,0.08479069,0.019173764
2012-04-03 19:01:49,"""""""Money was never a big motivation for me, except as a way to keep score. The real excitement is playing the game."""" #TheArtofTheDeal""",0.011882903,0.001411438,0.02638162,0.005253696
2012-04-03 19:08:27,"""""""China is our enemy. It's time we start acting like it and if we do our job correctly, China will gain a whole (cont) http://t.co/ptk8Of5W""",0.15556364,0.023076924,0.3389984,0.3817989
2012-04-03 20:33:11,#CelebApprentice contestants @DeeSnider and @DebbieGibson joined me for interviews today- http://t.co/MKn9VgJe,0.007607877,0.0015068054,0.010743983,0.0034038029
2012-04-04 16:14:09,My twitter account is now reaching more people than the New York Times--not bad. And we're only going to get better!,0.02173949,0.0026130676,0.058737632,0.015757138
2012-04-04 16:22:19,He @BarackObama made a deal with Saudi Arabia to pump the hell out of oil until after the election. Watch what (cont) http://t.co/qWzfanv3,0.05144889,0.010147095,0.23090743,0.050216515
2012-04-04 17:51:08,@RickSantorum has a limited window to exit the race and to keep both his integrity and reputation...the time to (cont) http://t.co/n500m0Y8,0.029604018,0.004425049,0.11078331,0.051353373
2012-04-04 17:55:35,Remember what I said about @BarackObama attacking Iran before the election--I hope the Iranians are not so (cont) http://t.co/0uQsm9t4,0.03235855,0.006790161,0.17718399,0.105256535
2012-04-04 18:28:43,@BarackObama doesn't believe in the Supreme Court or its power--I thought he was a constitutional lawyer. Why (cont) http://t.co/xXt75Jls,0.022706337,0.0019168854,0.05725329,0.010581387
2012-04-04 19:48:25,"I'll be speaking on Thursday, April 12, at the first-ever National Achievers Congress at the San Jose Convention (cont) http://t.co/c7aLRcz7",0.008367881,0.0014972687,0.017466826,0.0058086636
2012-04-04 21:25:03,"Why gas prices will rise, Miss Canada/Miss Universe, and #CelebApprentice in today's #trumpvlog... http://t.co/1DAVgSlQ",0.0084818825,0.0009012222,0.014073989,0.0024973555
2012-04-04 21:29:38,"Mar-a-Lago, my club in Palm Beach and one of the greatest mansions ever built, has been nominated as one of (cont) http://t.co/4McLW9u5",0.009393888,0.0017547607,0.019728716,0.004920715
2012-04-05 13:59:14,"My @IngrahamAngle interview discussing healthcare monopolies, @MittRomney, oil prices and @AnnRomney's birthday http://t.co/bl78QAMq",0.008747884,0.0013065338,0.017215505,0.0053276913
2012-04-05 14:18:20,"My @gretawire interview discussing @BarackObama's USC comments, insurance premiums, @SarahPalinUSA on the (cont) http://t.co/Y38LAZUx",0.009393888,0.0014877319,0.02072494,0.005919657
2012-04-05 14:45:28,This is a great time for @RickSantorum to bow out with dignity.,0.021610579,0.0020217896,0.055026773,0.006030651
2012-04-05 14:46:30,"""""""Here's the solution on China: get tough. Slap a 25 percent tax on China's products if they don't set a real (cont) http://t.co/SxHglAUV""",0.016556932,0.00333786,0.063027434,0.033269364
2012-04-05 16:11:16,"""""""Here's the deal: when your secretary of defense tells you that your proposed cuts will erode America's military (cont) http://t.co/EXZpW37N""",0.0154929245,0.0024604797,0.05304765,0.009471451
2012-04-05 16:38:03,He @RickSantorum is now losing in the latest @ppppolls to @MittRomney in Pennsylvania http://t.co/Qdks2gDp Rick is wasting everyone's time.,0.17610447,0.0047683716,0.25462922,0.008583503
2012-04-05 17:32:00,Oprah will end up doing just fine with her network--she knows how to win. @Oprah,0.009944891,0.0009775162,0.01834645,0.003884775
2012-04-05 18:29:21,"""While @BarackObama criticizes the GOP budget, his own party graded him with an """"F"""" by voting down his budget in the House 414-0.""",0.019096779,0.0018405914,0.04711028,0.014852738
2012-04-05 21:20:30,"My book with @theRealKiyosaki, Midas Touch is divided into five sections. The first is the thumb-http://t.co/ty5zZXDL",0.009944891,0.0021076202,0.02968135,0.006622616
2012-04-06 14:16:56,Don't miss me on @foxandfriends Monday at 7:30 AM,0.012756908,0.0023555756,0.03357032,0.008509507
2012-04-06 14:24:08,The #CelebrityApprentice Sunday night on NBC at 9 PM. Another exciting episode is ready to go. http://t.co/pdeRzTC1,0.009184887,0.001783371,0.020960633,0.004920715
2012-04-06 15:02:54,"""""""The Midas Touch hand is the ideal metaphor to represent the attributes critical to entrepreneurial success."""" (cont) http://t.co/utR9hrAW""",0.010932897,0.0019931793,0.02685301,0.009027477
2012-04-06 15:41:52,"Arrived in Palm Beach, drove by a gas staion, $4.50 a gallon. Result of failed @BarackObama leadership.",0.081261896,0.0037574768,0.18364124,0.01666154
2012-04-06 15:43:49,Proud to see my friend Governor Chris Christie standing up for Israel on his visit. Standing tall!,0.008006879,0.0012207031,0.017341165,0.009286462
2012-04-06 15:44:52,Looked at plans for Trump Doral Country Club today. It will be amazing! Glad to be in Miami.,0.011008898,0.0010919571,0.020960633,0.0036627878
2012-04-06 16:11:42,"""""""The five fingers represent the five key factors every entrepreneur dreaming of success must master."""" (cont) http://t.co/xH9PhFwt""",0.011122898,0.0021076202,0.028974265,0.008768492
2012-04-06 16:19:18,His @BarackObama's budget: interest payments to China will exceed US defense spending by 2019 http://t.co/2jMs1W3E @BarackObama's America!,0.010362893,0.0014400482,0.021549871,0.006622616
2012-04-06 16:25:28,It's @BarackObama--who wants to raise all our taxes--who applauds China for cutting their taxes! (cont) http://t.co/bHDdxYF3,0.020450363,0.0018596649,0.05280026,0.015355183
2012-04-06 17:23:56,THe WH should not have hosted the Muslim Brotherhood. @BarackObama's friends are enemies of the US and @Israel. The Islamist winter is here.,0.17858955,0.020127986,0.3974717,0.46028158
2012-04-06 17:27:07,"$6 gas is coming sooner than later. America must become energy independent with our own resources and fast.Also, (cont) http://t.co/KXbIpfPu",0.0071138735,0.0011491776,0.013885498,0.0027748393
2012-04-06 17:36:11,@MittRomney has created more jobs in the private sector than @BarackObama has as President. @MittRomney's record (cont) http://t.co/LMuTLitU,0.013744914,0.0017356873,0.031213367,0.0076955543
2012-04-06 18:22:34,#MidasTouch is divided into five sections. The second is the index finger which represents Focus- http://t.co/njp4Wlr1,0.008443882,0.0014209747,0.017215505,0.0043657473
2012-04-06 18:51:33,Vote for Mar-a-Lago- http://t.co/tsxyud1g,0.009317887,0.0017166138,0.01859777,0.0044582416
2012-04-09 16:29:40,I made my decision to allow Jenna Talackova to participate in Miss Universe Canada two days before Gloria Allred (cont) http://t.co/IeYBAFKX,0.0068573724,0.00091552734,0.009361716,0.0027193425
2012-04-09 16:37:58,Congrats to @bubbawatson on winning the Masters. He did it without heavy reliance on coaches and the other hanger-ons - he just played golf.,0.019547975,0.0009727478,0.035220183,0.00310782
2012-04-09 17:27:39,#CelebrityApprentice contestant @LouFerrigno stopped by to visit today- http://t.co/9tbDgl9l,0.008709883,0.0015544891,0.016021729,0.004088263
2012-04-09 17:32:12,"Vanity Fair Magazine, which used to be one of my favorites, is failing badly. Newsstand sales are plummeting--- (cont) http://t.co/fM1wKW1r",0.018516673,0.0022888184,0.05131592,0.008361516
2012-04-09 19:06:28,I will miss Mike Wallace. He did a major interview with me for 60 Minutes and it was totally fair and balanced. (cont) http://t.co/IFm2Un3A,0.009393888,0.00166893,0.019980038,0.0058826595
2012-04-09 19:41:49,Thomas Kinkade died. I happen to love the beauty of his paintings. He took a lot of heat from art critics who (cont) http://t.co/LhK8EfIA,0.016632931,0.0050735474,0.08320791,0.015958117
2012-04-09 21:12:24,"Now they say obese women may cause Autism in children- nonsense, they use any excuse. The FDA should immediately (cont) http://t.co/ZtaDb6dh",0.26957804,0.019611536,0.37576625,0.39773783
2012-04-10 16:41:57,He @newtgingrich is sounding more and more like a real team player...he is a really good guy!,0.010400894,0.0021266937,0.022964042,0.0064006294
2012-04-10 19:29:14,He @BarackObama wants 23 years of @MittRomney's tax returns http://t.co/yGZxF3L5 Let's see BHO's school (cont) http://t.co/r3zVN62W,0.017807651,0.002746582,0.044883765,0.007806548
2012-04-10 20:00:22,Good news--@RickSantorum did the right thing. I congratulate him on running a very good race. Now it's onto @BarackObama -- go get him Mitt!,0.022190686,0.0029182434,0.09112182,0.019676208
2012-04-10 20:51:16,Watch @IvankaTrump's Ready-To-Wear Fashion Show at @LordandTaylor featuring @TrumpModels and @MissUSA..... http://t.co/aZi33CCU,0.011046898,0.0015926361,0.02343543,0.0043657473
2012-04-11 13:18:33,"Thousands of US warplanes, ships and missiles contain fake electronic components from China, leaving them open (cont) http://t.co/ws4PiIkK",0.02283525,0.005340576,0.112333365,0.058401883
2012-04-11 15:06:38,I'll be speaking tomorrow at the San Jose Convention Center (CA) for the first- ever National Achievers Congress http://t.co/m4JN2oIw,0.009051885,0.0014972687,0.018849092,0.006289636
2012-04-11 18:10:28,The Fed should not do QE3. Neither the economy nor the dollar can withstand another round of artificial liquidity.,0.010552894,0.0006341934,0.019603057,0.00258985
2012-04-11 18:15:05,There can never be a sharp economic recovery until @BarackObama is out of the White House.,0.031146556,0.0025177002,0.112333365,0.012842959
2012-04-11 18:18:21,He @MittRomney is a successful entrepreneur. @BarackObama successfuly ruined America's credit. Easy choice in November.,0.0836065,0.003414154,0.19789438,0.019776696
2012-04-11 19:21:55,China attempted to sell embargoed computers to Iran http://t.co/yuMqsrT6  China loves these deals!,0.02122384,0.004043579,0.09308127,0.053399716
2012-04-11 20:00:26,"I developed the Wollman Rink under budget and in record time http://t.co/PTXWJhHv If I hadn't gotten involved, it would still be unused.",0.011236899,0.0021362305,0.032863233,0.006178642
2012-04-11 21:01:41,I'll be on THe Willis Report  @GerriWillisFBN today at 5 pm EST,0.011578901,0.0026893616,0.031449065,0.009175468
2012-04-12 13:16:12,"""""""Look, if we can make chopsticks in America and sell them to the Chinese, we can compete on hundreds of other fronts as well.""""TimeToGetTough""",0.021997316,0.002937317,0.08004235,0.048480038
2012-04-12 13:37:31,"""""""We just have to get tough, get smart, and get a president willing to stand up for America and stick it to the (cont) http://t.co/Kc0LxwuU""",0.030816011,0.005264282,0.112850055,0.020580608
2012-04-12 13:50:09,"""""""Beyond eliminating the wasteful spending, we need to get tough in cracking down on the hundreds of billions of (cont) http://t.co/frbu8e9G""",0.028061481,0.003376007,0.103928015,0.012139536
2012-04-12 17:08:40,I’ve gotten many letters from people fighting autism thanking me for stating how dangerous 38 vaccines on a (cont) http://t.co/Qkn0rHBY,0.016784932,0.0031089783,0.05354243,0.030433474
2012-04-12 17:39:44,"It's Thursday, how much $ has @BarackObama wasted today?",0.070482984,0.00333786,0.18459146,0.0103594
2012-04-12 17:51:07,He @FLGovScott handled the Zimmerman matter very well. I am glad to see there will be a trial. Justice. Now let's wait for a fair trial.,0.014808921,0.002193451,0.051068526,0.010729378
2012-04-12 18:18:33,Excited to see that @AnnDRomney has joined twitter. Melania and I are looking forward to hosting her next week (cont) http://t.co/PpCgzJwr,0.012338906,0.0024414063,0.033334624,0.008546505
2012-04-13 13:32:11,"Attention to detail is critical, choose scents that exude sophistication & confidence. Find out more 4/18, 5:30 pm @Macys Herald Square.",0.007816878,0.0006198883,0.011749268,0.0022383702
2012-04-13 13:51:02,I'll be on @foxandfriends at 7:30 AM Monday,0.012262905,0.0023841858,0.032391842,0.008694496
2012-04-13 14:36:31,The Celebrity Apprentice delivers the goods--and the puppets-- Sunday at 9 pm on NBC http://t.co/pdeRzTC1,0.021094928,0.0020503998,0.04760506,0.0066596144
2012-04-13 15:46:37,"Many countries are cutting back, big time, on ugly, industrial wind turbines. The energy is very inefficient & (cont) http://t.co/MI4v4rdT",0.06634661,0.0032043457,0.15103401,0.009693438
2012-04-13 16:00:02,Many many people are thanking me for what I said about @autism & vaccinations. Something must be done immediately.,0.014048916,0.0030708313,0.04760506,0.026408968
2012-04-13 17:08:20,Now @BarackObama's Vice-Chief of Joint Staff is defending China while they cheat http://t.co/wxE0caDF  Wrong course of action.,0.1087965,0.005836487,0.23198941,0.07673789
2012-04-13 17:13:51,One of the simplest joys of life is golf. A great game to both play and watch.,0.0073798755,0.00084400177,0.011497946,0.0020163832
2012-04-13 17:46:21,U.S. jobless claims are at a 2 month high.http://bloom.bg/HuedL7 @BarackObama's gas policy and ObamaCare are directly killing jobs.,0.062150877,0.0061035156,0.22177623,0.043839492
2012-04-13 18:03:28,If @BarackObama's policies are so advantageous then why is he constantly invoking Ronald Reagan on the Stump? http://t.co/pLkKLhHK,0.024640027,0.0019741058,0.06065326,0.009619443
2012-04-13 18:19:39,"@BarackObama who wants to raise all our taxes, only pays 20.5% on $790k salary. http://t.co/bqF26mQf Do as I say not as I do.",0.015948927,0.0015068054,0.03545588,0.004846719
2012-04-13 18:52:43,"""""""Capitalism requires capital. When government robs capital from investors through high taxes, it takes away the (cont) http://t.co/item4eZN""",0.024897853,0.0025939941,0.08716487,0.020781586
2012-04-14 18:17:59,"Just left the best golf course in the State of California- @trumpgolfla. When in the LA area, check it out even (cont) http://t.co/N8TW2fcW",0.008690883,0.0014019012,0.017215505,0.0042732526
2012-04-14 19:06:34,Axl Rose should take his #rockhall2012 honors and be happy. Stop the no induction nonsense. Do it for your fans @axlrose.,0.15627414,0.00333786,0.22177623,0.006511623
2012-04-14 19:52:01,The FDA must immediately stop allowing massive dose vaccinations in babies. It is mind boggling that they allow this practice to continue.,0.023479814,0.0014877319,0.055521555,0.0054756827
2012-04-16 00:48:27,It will be interesting to see how Jenna Talackova does as Miss Universe Canada. We all wish her luck.,0.0070663732,0.0006341934,0.008105109,0.0024973555
2012-04-16 01:31:48,"I will be at @Macys Herald Square April 18 to sign my new fragrance, #Success by Trump. First 100 customers receive a copy of my new book.",0.009507888,0.0012969971,0.019100413,0.0029228306
2012-04-16 13:11:41,"Find out what Success smells like. I'll be @Macys Herald Square April 18 5:30pm to sign my new fragrance, first (cont) http://t.co/0L7pHwxb",0.010552894,0.0021266937,0.032863233,0.0038477771
2012-04-16 13:18:23,Hear me on @kiss925toronto now!#rozandmocha,0.011160898,0.0024318695,0.027913637,0.0030708222
2012-04-16 13:24:45,I'll be on@SquawkCNBC tomorrow at 7:30 am #TrumpTuesday,0.010552894,0.00166893,0.020842785,0.004421244
2012-04-16 14:17:03,Mike Bloomberg is doing a great job as Mayor of New York City. Ray Kelly is a great Police Commissioner. @MikeBloomberg,0.009431887,0.0013160706,0.01834645,0.0050317086
2012-04-16 16:10:27,"#CelebrityApprentice Paul Teutul, Sr. joined me for a press event in Trump Tower last week- http://t.co/8IlJsBZ4",0.008956885,0.0015354156,0.01608456,0.0039402717
2012-04-16 21:21:59,"My @foxandfriends interview discussing @BarackObama's reckless spending, the Buffet Tax gimmick and #CelebApprentice http://t.co/Bco0a2AD",0.020450363,0.001745224,0.04216247,0.007917541
2012-04-17 14:41:27,"""I have captured the smell of success. Meet me and the new """"Success"""" @Macys Herald Square April 18 5:30pm, first (cont) http://t.co/owHrP5p3""",0.013896915,0.0030136108,0.035220183,0.009027477
2012-04-17 16:15:52,"Paul Teutul Sr. is a fantastic guy. Although I fired him on #CelebApprentice, we will remain great friends. I love the bike he made for me.",0.013364912,0.0019931793,0.035220183,0.0068076057
2012-04-17 16:19:14,He @MittRomney would do a great job on Saturday Night Live. @nbcsnl,0.016556932,0.0025177002,0.04315203,0.0091384705
2012-04-17 16:51:48,"While @BarackObama watches, China is trying to have the yuan overtake our dollar as the international (cont) http://t.co/kN0XJq96",0.01632893,0.0023174286,0.04834723,0.02238941
2012-04-17 17:51:41,Enjoyed watching @ericbolling $ @SarahPalinUSA's @FoxNews special #PainatthePump over the weekend. (cont) http://t.co/6sU5Hcts,0.011692902,0.002374649,0.031684756,0.005512681
2012-04-17 18:30:16,Our ally Canada is 'frustrated' by @BarackObama's radical anti-gas policies http://t.co/zyMZkpM9 BHO is forcing Canada to send gas to China.,0.02373764,0.0025558472,0.103060275,0.037394293
2012-04-18 14:12:48,Yesterday was @BarackObama's favorite day of the year--he collects our taxes to redistribute.,0.021352753,0.0012874603,0.04785245,0.005771666
2012-04-18 15:08:09,"Under @BarackObama, 5 major banks now control 56% of economy from 43% in 2007 http://t.co/41wJOjGu  Another catastrophe is brewing.",0.035774168,0.0041389465,0.14082454,0.023193322
2012-04-18 15:42:27,Gloria Allred is always talking about me. She needs publicity. She is by far a better PR agent than lawyer.,0.011920903,0.00052928925,0.019351736,0.0022198714
2012-04-18 16:43:41,Obama's Secret Service catastrophe has openly revealed a great lack of respect for our President. If they (cont) http://t.co/qrQuVn1p,0.06739554,0.00333786,0.15545623,0.021786476
2012-04-18 18:05:38,Vanity Fair circulation down 20 percent. My third rate stalker should start looking for a new job.,0.14874944,0.0030899048,0.20265625,0.00880549
2012-04-18 18:52:55,"By @BarackObama's design, the middle class will be hit with record taxes under ObamaCare through inflation  http://t.co/cZc9SRS6 REPEAL!",0.017227544,0.0024414063,0.055026773,0.016058605
2012-04-19 14:13:56,"#CelebrityApprentice ranked #1 among ABC ,CBS, and NBC in all key demos from 10-11PM. It won the 10PM hour by a 53% margin in 18-49 rating.",0.006372869,0.00054359436,0.0065657673,0.0018868907
2012-04-19 15:28:00,I knew disgusting and unwanted porn star @REPWEINER was a sleazebag the first time I met him. Thank goodness he was revealed (so to speak).,0.61794597,0.16960317,0.60311776,0.10221587
2012-04-19 16:10:18,Vanity Fair party at Tribeca Film Festival was a bust.,0.061976057,0.002708435,0.13388206,0.00847251
2012-04-19 16:16:20,My @fox8news interview discussing the passing of my longtime friend Dick Clark. http://t.co/eSLb5tYc A true TV legend who will be missed.,0.017163089,0.004863739,0.06025757,0.010581387
2012-04-19 16:24:23,"""""""I make no apologies for this country, my pride in it, or my desire to see us become strong and rich again. (cont) http://t.co/OxTK1ivm""",0.011882903,0.0024414063,0.033334624,0.012842959
2012-04-19 16:50:30,@MittRomney has shown last week that he will campaign aggressively against @BarackObama. I am confident he can defeat @BarackObama.,0.020708188,0.002746582,0.09525062,0.018369852
2012-04-19 17:28:06,Very proud to announce that Mar-a-Lago was awarded top Historic building in the state by the illustrious (cont) http://t.co/21EMSLMS,0.007360875,0.0011348724,0.011686437,0.003607291
2012-04-19 17:41:05,@FLGovScott signed a $70B budget which cut $140M in indiv projects http://t.co/991E4KR5 Very impressive. Rick is doing a masterful job.,0.007911879,0.001077652,0.012063419,0.0030153254
2012-04-19 19:02:18,"Ted Nugent was obviously using a figure of speech, unfortunate as it was. It just shows the anger people have towards @BarackObama.",0.030485468,0.0013160706,0.08320791,0.009619443
2012-04-19 19:11:30,@MittRomney is right--this election is about jobs http://t.co/x8ph87ZN But it is interesting that @BarackObama (cont) http://t.co/t6RqfTAJ,0.014504919,0.0020313263,0.038991302,0.010211408
2012-04-19 19:34:36,RECKLESS! @BarackObama has now increased the debt more than any other POTUS and the first 42 combined. http://t.co/dh1X1npO,0.08459369,0.004501343,0.16678599,0.010951365
2012-04-19 19:37:13,"In today's #trumpvlog @RepWeiner, the Secret Service, and Dick Clark..... http://t.co/IWowez4V",0.034451995,0.008354187,0.15656179,0.008509507
2012-04-19 20:12:14,Don't be fooled. In 2008 @BarackObama promised immigration reform in his 1st yr of his 1st term. Now promising (cont) http://t.co/uQKNoHhv,0.05027775,0.0029563904,0.11440011,0.012842959
2012-04-19 23:07:01,"Dick Clark was a friend of mine, he lived in one of my buildings on East 61st Street. Everybody loved him. He will be missed.",0.015568925,0.0031280518,0.04686289,0.0057346676
2012-04-20 15:05:43,"""#trumpvlog The song """"Donald Trump"""" hits 54 million views. @MacMiller- Where's my money? http://t.co/vUjo8hVy""",0.015416925,0.0032234192,0.040925518,0.010951365
2012-04-20 21:20:28,"I am in Istanbul,Turkey. Just opened magnificent #TrumpTowers--- a big hit.",0.026058068,0.0037002563,0.104361884,0.014350293
